cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
bom-jardim-pe,BOM JARDIM/PE,5g,ativacao,LOJA,2026-03-01,,,,1
bom-jesus-pb,BOM JESUS/PB,5g,ativacao,PAP,2026-03-01,,,,1
bom-jesus-rn,BOM JESUS/RN,5g,ativacao,PAP,2026-03-01,,,,3
bom-sucesso-pb,BOM SUCESSO/PB,5g,ativacao,AGILITY,2026-03-01,,,,5
bom-sucesso-pb,BOM SUCESSO/PB,5g,ativacao,PAP,2026-03-01,,,,1
boqueirao-pb,BOQUEIRAO/PB,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,1
brejo-da-madre-de-deus-pe,BREJO DA MADRE DE DEUS/PE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
brejo-santo-ce,BREJO SANTO/CE,5g,ativacao,AGILITY,2026-03-01,,,,31
brejo-santo-ce,BREJO SANTO/CE,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,1
buriti-bravo-ma,BURITI BRAVO/MA,5g,ativacao,LOJA,2026-03-01,,,,1
buriti-dos-lopes-pi,BURITI DOS LOPES/PI,5g,ativacao,VAREJO REDES,2026-03-01,,,,10
buriti-dos-montes-pi,BURITI DOS MONTES/PI,5g,ativacao,PAP,2026-03-01,,,,2
cabedelo-pb,CABEDELO/PB,5g,ativacao,PAP,2026-03-01,,,,7
cacimba-de-dentro-pb,CACIMBA DE DENTRO/PB,5g,ativacao,PAP,2026-03-01,,,,1
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,5g,ativacao,INDICA BRISA,2026-03-01,,,,3
caico-rn,CAICO/RN,5g,ativacao,INDICA BRISA,2026-03-01,,,,6
cajazeiras-pb,CAJAZEIRAS/PB,5g,ativacao,AGILITY,2026-03-01,,,,1
cajazeiras-pb,CAJAZEIRAS/PB,5g,ativacao,B2B,2026-03-01,,,,10
camaragibe-pe,CAMARAGIBE/PE,5g,ativacao,PAP,2026-03-01,,,,1
camocim-ce,CAMOCIM/CE,5g,ativacao,LOJA,2026-03-01,,,,41
campina-grande-pb,CAMPINA GRANDE/PB,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,8
campo-do-tenente-pr,CAMPO DO TENENTE/PR,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
campo-grande-rn,CAMPO GRANDE/RN,5g,ativacao,PAP,2026-03-01,,,,1
campo-maior-pi,CAMPO MAIOR/PI,5g,ativacao,LOJA,2026-03-01,,,,1
campos-sales-ce,CAMPOS SALES/CE,5g,ativacao,NOVOS NEGOCIOS,2026-03-01,,,,1
canguaretama-rn,CANGUARETAMA/RN,5g,ativacao,LOJA,2026-03-01,,,,1
capistrano-ce,CAPISTRANO/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,4
caridade-ce,CARIDADE/CE,5g,ativacao,LOJA,2026-03-01,,,,4
caririacu-ce,CARIRIACU/CE,5g,ativacao,LOJA,2026-03-01,,,,5
carnaubal-ce,CARNAUBAL/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
cascavel-ce,CASCAVEL/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,2
catole-do-rocha-pb,CATOLE DO ROCHA/PB,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,2
catole-do-rocha-pb,CATOLE DO ROCHA/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,6
caucaia-ce,CAUCAIA/CE,5g,ativacao,B2B,2026-03-01,,,,12
caxingo-pi,CAXINGO/PI,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
cedro-ce,CEDRO/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,2
chapadinha-ma,CHAPADINHA/MA,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
chaval-ce,CHAVAL/CE,5g,ativacao,PAP,2026-03-01,,,,57
choro-ce,CHORO/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,1
coreau-ce,COREAU/CE,5g,ativacao,LOJA,2026-03-01,,,,1
coremas-pb,COREMAS/PB,5g,ativacao,LOJA,2026-03-01,,,,1
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
crateus-ce,CRATEUS/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,3
cruz-do-espirito-santo-pb,CRUZ DO ESPIRITO SANTO/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,16
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,5g,ativacao,PAP,2026-03-01,,,,1
erere-ce,ERERE/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
eusebio-ce,EUSEBIO/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,2
extremoz-rn,EXTREMOZ/RN,5g,ativacao,NGC,2026-03-01,,,,4
farias-brito-ce,FARIAS BRITO/CE,5g,ativacao,PAP,2026-03-01,,,,1
flores-pe,FLORES/PE,5g,ativacao,LOJA,2026-03-01,,,,2
forquilha-ce,FORQUILHA/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,13
fortaleza-ce,FORTALEZA/CE,5g,ativacao,AGILITY,2026-03-01,,,,7
fortaleza-ce,FORTALEZA/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,6
fortaleza-ce,FORTALEZA/CE,5g,ativacao,VAREJO QUIOSQUE,2026-03-01,,,,2
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,5g,ativacao,PAP,2026-03-01,,,,4
granito-pe,GRANITO/PE,5g,ativacao,PAP,2026-03-01,,,,1
granja-ce,GRANJA/CE,5g,ativacao,AGILITY,2026-03-01,,,,1
gravata-pe,GRAVATA/PE,5g,ativacao,SEM NICHO,2026-03-01,,,,1
grossos-rn,GROSSOS/RN,5g,ativacao,LOJA,2026-03-01,,,,2
guaiuba-ce,GUAIUBA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
guaiuba-ce,GUAIUBA/CE,5g,ativacao,LOJA,2026-03-01,,,,4
guamare-rn,GUAMARE/RN,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
ibicuitinga-ce,IBICUITINGA/CE,5g,ativacao,LOJA,2026-03-01,,,,2
ibimirim-pe,IBIMIRIM/PE,5g,ativacao,PAP,2026-03-01,,,,1
icapui-ce,ICAPUI/CE,5g,ativacao,PAP,2026-03-01,,,,1
ico-ce,ICO/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,7
ico-ce,ICO/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,9
ielmo-marinho-rn,IELMO MARINHO/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
iguaracy-pe,IGUARACY/PE,5g,ativacao,LOJA,2026-03-01,,,,1
iguatu-ce,IGUATU/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,3
iguatu-ce,IGUATU/CE,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,2
imaculada-pb,IMACULADA/PB,5g,ativacao,PAP,2026-03-01,,,,3
independencia-ce,INDEPENDENCIA/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,2
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,2
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,LOJA,2026-03-01,,,,4
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,PAP,2026-03-01,,,,6
ipu-ce,IPU/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,2
itaitinga-ce,ITAITINGA/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,9
itaitinga-ce,ITAITINGA/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,4
itaja-rn,ITAJA/RN,5g,ativacao,LOJA,2026-03-01,,,,1
itapaje-ce,ITAPAJE/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,5
itapaje-ce,ITAPAJE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,2
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,AGILITY,2026-03-01,,,,1
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,2
itatira-ce,ITATIRA/CE,5g,ativacao,AGILITY,2026-03-01,,,,3
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,17
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
jardim-ce,JARDIM/CE,5g,ativacao,PAP,2026-03-01,,,,1
jati-ce,JATI/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
jati-ce,JATI/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,7
jatoba-pe,JATOBA/PE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
joao-alfredo-pe,JOAO ALFREDO/PE,5g,ativacao,PAP,2026-03-01,,,,11
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,B2B,2026-03-01,,,,4
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
juazeiro-ce,JUAZEIRO/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
jucas-ce,JUCAS/CE,5g,ativacao,LOJA,2026-03-01,,,,2
jucurutu-rn,JUCURUTU/RN,5g,ativacao,LOJA,2026-03-01,,,,7
jucurutu-rn,JUCURUTU/RN,5g,ativacao,SEM NICHO,2026-03-01,,,,1
junco-do-serido-pb,JUNCO DO SERIDO/PB,5g,ativacao,INDICA BRISA,2026-03-01,,,,9
junco-do-serido-pb,JUNCO DO SERIDO/PB,5g,ativacao,SEM NICHO,2026-03-01,,,,1
lagoa-de-dentro-pb,LAGOA DE DENTRO/PB,5g,ativacao,LOJA,2026-03-01,,,,1
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,4
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,3
limoeiro-pe,LIMOEIRO/PE,5g,ativacao,LOJA,2026-03-01,,,,1
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,LOJA,2026-03-01,,,,3
macaiba-rn,MACAIBA/RN,5g,ativacao,NGC,2026-03-01,,,,2
macau-rn,MACAU/RN,5g,ativacao,LOJA,2026-03-01,,,,3
maceio-al,MACEIO/AL,5g,ativacao,PAP,2026-03-01,,,,1
machados-pe,MACHADOS/PE,5g,ativacao,LOJA,2026-03-01,,,,2
major-sales-rn,MAJOR SALES/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,2
maracanau-ce,MARACANAU/CE,5g,ativacao,AGILITY,2026-03-01,,,,1
maracanau-ce,MARACANAU/CE,5g,ativacao,B2B,2026-03-01,,,,5
maracanau-ce,MARACANAU/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,5
maranguape-ce,MARANGUAPE/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,8
maranguape-ce,MARANGUAPE/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,5
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
marco-ce,MARCO/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,3
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,B2B,2026-03-01,,,,4
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,2
martinopole-ce,MARTINOPOLE/CE,5g,ativacao,AGILITY,2026-03-01,,,,2
mata-grande-al,MATA GRANDE/AL,5g,ativacao,PAP,2026-03-01,,,,1
mauriti-ce,MAURITI/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,13
maxaranguape-rn,MAXARANGUAPE/RN,5g,ativacao,LOJA,2026-03-01,,,,1
mendes-rj,MENDES/RJ,5g,ativacao,LOJA,2026-03-01,,,,1
milagres-ce,MILAGRES/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,11
milagres-ce,MILAGRES/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
milagres-ce,MILAGRES/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,6
milha-ce,MILHA/CE,5g,ativacao,LOJA,2026-03-01,,,,3
milha-ce,MILHA/CE,5g,ativacao,PAP,2026-03-01,,,,19
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,22
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,3
mombaca-ce,MOMBACA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
monsenhor-tabosa-ce,MONSENHOR TABOSA/CE,5g,ativacao,PAP,2026-03-01,,,,10
monte-alegre-rn,MONTE ALEGRE/RN,5g,ativacao,LOJA,2026-03-01,,,,2
mossoro-rn,MOSSORO/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
natal-rn,NATAL/RN,5g,ativacao,NGC,2026-03-01,,,,5
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,INDICA BRISA,2026-03-01,,,,13
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,8
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,LOJA,2026-03-01,,,,1
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,5
pacajus-ce,PACAJUS/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,6
pacajus-ce,PACAJUS/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,2
pacatuba-ce,PACATUBA/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,17
pacuja-ce,PACUJA/CE,5g,ativacao,PAP,2026-03-01,,,,1
paracuru-ce,PARACURU/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
patos-pb,PATOS/PB,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
patos-pb,PATOS/PB,5g,ativacao,SEM NICHO,2026-03-01,,,,31
patos-pb,PATOS/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,6
patu-rn,PATU/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,4
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,AGILITY,2026-03-01,,,,1
paulista-pb,PAULISTA/PB,5g,ativacao,LOJA,2026-03-01,,,,2
pedra-pe,PEDRA/PE,5g,ativacao,LOJA,2026-03-01,,,,1
pedra-pe,PEDRA/PE,5g,ativacao,PAP,2026-03-01,,,,3
pedras-de-fogo-pb,PEDRAS DE FOGO/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,2
penaforte-ce,PENAFORTE/CE,5g,ativacao,LOJA,2026-03-01,,,,1
pendencias-rn,PENDENCIAS/RN,5g,ativacao,PAP,2026-03-01,,,,13
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,2
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,2
pereiro-ce,PEREIRO/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,1
pereiro-ce,PEREIRO/CE,5g,ativacao,LOJA,2026-03-01,,,,1
pereiro-ce,PEREIRO/CE,5g,ativacao,PAP,2026-03-01,,,,16
pereiro-ce,PEREIRO/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
pesqueira-pe,PESQUEIRA/PE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
petrolina-pe,PETROLINA/PE,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,4
petrolina-pe,PETROLINA/PE,5g,ativacao,B2B,2026-03-01,,,,3
picos-pi,PICOS/PI,5g,ativacao,PAP,2026-03-01,,,,4
pilar-pb,PILAR/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
piloes-rn,PILOES/RN,5g,ativacao,LOJA,2026-03-01,,,,1
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,PAP,2026-03-01,,,,6
pires-ferreira-ce,PIRES FERREIRA/CE,5g,ativacao,PAP,2026-03-01,,,,3
poco-dantas-pb,POCO DANTAS/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,2
poco-de-jose-de-moura-pb,POCO DE JOSE DE MOURA/PB,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
pombal-pb,POMBAL/PB,5g,ativacao,INDICA BRISA,2026-03-01,,,,7
princesa-isabel-pb,PRINCESA ISABEL/PB,5g,ativacao,LOJA,2026-03-01,,,,1
quixeramobim-ce,QUIXERAMOBIM/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
quixere-ce,QUIXERE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,2
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,3
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,ativacao,INDICA BRISA,2026-03-01,,,,3
recife-pe,RECIFE/PE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
redencao-ce,REDENCAO/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
reriutaba-ce,RERIUTABA/CE,5g,ativacao,PAP,2026-03-01,,,,1
rio-do-fogo-rn,RIO DO FOGO/RN,5g,ativacao,LOJA,2026-03-01,,,,2
russas-ce,RUSSAS/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,4
salvador-ba,SALVADOR/BA,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,5g,ativacao,LOJA,2026-03-01,,,,3
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,LOJA,2026-03-01,,,,13
santa-luzia-pb,SANTA LUZIA/PB,5g,ativacao,SEM NICHO,2026-03-01,,,,7
santa-quiteria-ce,SANTA QUITERIA/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,18
santa-terezinha-pe,SANTA TEREZINHA/PE,5g,ativacao,VAREJO REDES,2026-03-01,,,,4
santana-dos-garrotes-pb,SANTANA DOS GARROTES/PB,5g,ativacao,PAP,2026-03-01,,,,1
sao-benedito-ce,SAO BENEDITO/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
sao-bento-pb,SAO BENTO/PB,5g,ativacao,AGILITY,2026-03-01,,,,1
sao-bento-pb,SAO BENTO/PB,5g,ativacao,LOJA,2026-03-01,,,,2
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE/RN,5g,ativacao,PAP,2026-03-01,,,,2
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,7
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,2
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
sao-goncalo-rj,SAO GONCALO/RJ,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
sao-joao-do-cariri-pb,SAO JOAO DO CARIRI/PB,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,32
sao-luis-do-curu-ce,SAO LUIS DO CURU/CE,5g,ativacao,LOJA,2026-03-01,,,,1
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,11
sao-pedro-rn,SAO PEDRO/RN,5g,ativacao,PAP,2026-03-01,,,,1
sao-tome-rn,SAO TOME/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
senador-georgino-avelino-rn,SENADOR GEORGINO AVELINO/RN,5g,ativacao,LOJA,2026-03-01,,,,3
senhor-do-bonfim-ba,SENHOR DO BONFIM/BA,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,31
serrinha-dos-pintos-rn,SERRINHA DOS PINTOS/RN,5g,ativacao,NOVOS NEGOCIOS,2026-03-01,,,,1
serrinha-dos-pintos-rn,SERRINHA DOS PINTOS/RN,5g,ativacao,PAP,2026-03-01,,,,1
sertania-pe,SERTANIA/PE,5g,ativacao,LOJA,2026-03-01,,,,3
solonopole-ce,SOLONOPOLE/CE,5g,ativacao,PAP,2026-03-01,,,,2
sousa-pb,SOUSA/PB,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
tabira-pe,TABIRA/PE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,7
taboleiro-grande-rn,TABOLEIRO GRANDE/RN,5g,ativacao,AGILITY,2026-03-01,,,,18
taboleiro-grande-rn,TABOLEIRO GRANDE/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,2
taipu-rn,TAIPU/RN,5g,ativacao,LOJA,2026-03-01,,,,1
tamboril-ce,TAMBORIL/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,7
tamboril-ce,TAMBORIL/CE,5g,ativacao,LOJA,2026-03-01,,,,2
taquaritinga-do-norte-pe,TAQUARITINGA DO NORTE/PE,5g,ativacao,PAP,2026-03-01,,,,19
tibau-rn,TIBAU/RN,5g,ativacao,LOJA,2026-03-01,,,,2
touros-rn,TOUROS/RN,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,3
touros-rn,TOUROS/RN,5g,ativacao,PAP,2026-03-01,,,,2
triunfo-potiguar-rn,TRIUNFO POTIGUAR/RN,5g,ativacao,LOJA,2026-03-01,,,,2
triunfo-potiguar-rn,TRIUNFO POTIGUAR/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
upanema-rn,UPANEMA/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,8
uruburetama-ce,URUBURETAMA/CE,5g,ativacao,PAP,2026-03-01,,,,2
varjota-ce,VARJOTA/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,6
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,9
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,6
vera-cruz-rn,VERA CRUZ/RN,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
vertentes-pe,VERTENTES/PE,5g,ativacao,LOJA,2026-03-01,,,,1
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
acarape-ce,ACARAPE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,2
acopiara-ce,ACOPIARA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
acopiara-ce,ACOPIARA/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
agrestina-pe,AGRESTINA/PE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,2
agua-preta-pe,AGUA PRETA/PE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
alcantara-ma,ALCANTARA/MA,5g,ativacao,PAP,2026-03-01,,,,2
alexandria-rn,ALEXANDRIA/RN,5g,ativacao,LOJA,2026-03-01,,,,1
altaneira-ce,ALTANEIRA/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
alto-alegre-do-maranhao-ma,ALTO ALEGRE DO MARANHAO/MA,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,1
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,INDICA BRISA,2026-03-01,,,,2
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,SEM NICHO,2026-03-01,,,,4
antonina-do-norte-ce,ANTONINA DO NORTE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,3
apodi-rn,APODI/RN,5g,ativacao,AGILITY,2026-03-01,,,,2
apodi-rn,APODI/RN,5g,ativacao,PAP,2026-03-01,,,,19
apuiares-ce,APUIARES/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,4
aracati-ce,ARACATI/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,6
aracoiaba-ce,ARACOIABA/CE,5g,ativacao,SEM NICHO,2026-03-01,,,,1
aracoiaba-ce,ARACOIABA/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,11
assare-ce,ASSARE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-03-01,,,,1
assare-ce,ASSARE/CE,5g,ativacao,LOJA,2026-03-01,,,,1
assare-ce,ASSARE/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
aurora-ce,AURORA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
aurora-ce,AURORA/CE,5g,ativacao,LOJA,2026-03-01,,,,1
baia-formosa-rn,BAIA FORMOSA/RN,5g,ativacao,LOJA,2026-03-01,,,,1
baia-formosa-rn,BAIA FORMOSA/RN,5g,ativacao,PAP,2026-03-01,,,,15
banabuiu-ce,BANABUIU/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,3
banabuiu-ce,BANABUIU/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
barbalha-ce,BARBALHA/CE,5g,ativacao,AGILITY,2026-03-01,,,,1
barreira-ce,BARREIRA/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
barreira-ce,BARREIRA/CE,5g,ativacao,AUTOATENDIMENTO,2026-03-01,,,,1
barreiros-pe,BARREIROS/PE,5g,ativacao,PAP,2026-03-01,,,,1
barro-ce,BARRO/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-03-01,,,,1
barro-ce,BARRO/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,3
baturite-ce,BATURITE/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
baturite-ce,BATURITE/CE,5g,ativacao,VAREJO REDES,2026-03-01,,,,5
belem-pb,BELEM/PB,5g,ativacao,LOJA,2026-03-01,,,,1
belo-horizonte-mg,BELO HORIZONTE/MG,5g,ativacao,VAREJO REDES,2026-03-01,,,,1
bonito-pe,BONITO/PE,5g,ativacao,LOJA,2026-03-01,,,,1
borborema-sp,BORBOREMA/SP,5g,ativacao,LOJA,2026-03-01,,,,2
brejo-santo-ce,BREJO SANTO/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,4
cabedelo-pb,CABEDELO/PB,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,1
campos-sales-ce,CAMPOS SALES/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,7
caninde-de-sao-francisco-se,CANINDE DE SAO FRANCISCO/SE,5g,ativacao,SEM NICHO,2026-03-01,,,,1
caraubas-rn,CARAUBAS/RN,5g,ativacao,PAP,2026-03-01,,,,1
caririacu-ce,CARIRIACU/CE,5g,ativacao,AGENTE PARCEIROS,2026-03-01,,,,15
castanhal-pa,CASTANHAL/PA,5g,ativacao,VAREJO REDES,2026-03-01,,,,2
catunda-ce,CATUNDA/CE,5g,ativacao,INDICA BRISA,2026-03-01,,,,1
