cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
ielmo-marinho-rn,IELMO MARINHO/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,1
iguaraci-pe,IGUARACI/PE,5g,ativacao,PAP,2025-07-01,,,,73
iguaracy-pe,IGUARACY/PE,5g,ativacao,PAP,2025-07-01,,,,4
iguatu-ce,IGUATU/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,42
iguatu-ce,IGUATU/CE,5g,ativacao,LOJA,2025-07-01,,,,183
iguatu-ce,IGUATU/CE,5g,ativacao,PAP,2025-07-01,,,,226
iguatu-ce,IGUATU/CE,5g,ativacao,SEM NICHO,2025-07-01,,,,16
iguatu-ce,IGUATU/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,5
independencia-ce,INDEPENDENCIA/CE,5g,ativacao,LOJA,2025-07-01,,,,2
inocencia-ms,INOCENCIA/MS,5g,ativacao,PAP,2025-07-01,,,,4
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,LOJA,2025-07-01,,,,4
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,PAP,2025-07-01,,,,22
ipaporanga-ce,IPAPORANGA/CE,5g,ativacao,AGILITY,2025-07-01,,,,37
ipaumirim-ce,IPAUMIRIM/CE,5g,ativacao,LOJA,2025-07-01,,,,2
ipaumirim-ce,IPAUMIRIM/CE,5g,ativacao,PAP,2025-07-01,,,,36
ipu-ce,IPU/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,7
ipu-ce,IPU/CE,5g,ativacao,LOJA,2025-07-01,,,,53
ipu-ce,IPU/CE,5g,ativacao,PAP,2025-07-01,,,,119
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,AGENTE PARCEIROS,2025-07-01,,,,19
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,AGILITY - AGENTE,2025-07-01,,,,21
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,PAP,2025-07-01,,,,30
iracema-ce,IRACEMA/CE,5g,ativacao,LOJA,2025-07-01,,,,49
iracema-ce,IRACEMA/CE,5g,ativacao,PAP,2025-07-01,,,,8
iracema-ce,IRACEMA/CE,5g,ativacao,SEM NICHO,2025-07-01,,,,2
iraucuba-ce,IRAUCUBA/CE,5g,ativacao,AGILITY,2025-07-01,,,,63
itaicaba-ce,ITAICABA/CE,5g,ativacao,AGILITY,2025-07-01,,,,51
itaitinga-ce,ITAITINGA/CE,5g,ativacao,AGILITY,2025-07-01,,,,509
itaitinga-ce,ITAITINGA/CE,5g,ativacao,B2B,2025-07-01,,,,1
itaitinga-ce,ITAITINGA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,9
itaitinga-ce,ITAITINGA/CE,5g,ativacao,LOJA,2025-07-01,,,,14
itaitinga-ce,ITAITINGA/CE,5g,ativacao,PAP,2025-07-01,,,,15
itaitinga-ce,ITAITINGA/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,18
itaitinga-ce,ITAITINGA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,44
itaja-rn,ITAJA/RN,5g,ativacao,PAP,2025-07-01,,,,32
itapaje-ce,ITAPAJE/CE,5g,ativacao,LOJA,2025-07-01,,,,33
itapaje-ce,ITAPAJE/CE,5g,ativacao,PAP,2025-07-01,,,,67
itapaje-ce,ITAPAJE/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,3
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,AGILITY,2025-07-01,,,,1
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,35
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,LOJA,2025-07-01,,,,106
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,PAP,2025-07-01,,,,285
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,SEM NICHO,2025-07-01,,,,15
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,43
itapiuna-ce,ITAPIUNA/CE,5g,ativacao,PAP,2025-07-01,,,,1
itarema-ce,ITAREMA/CE,5g,ativacao,AGILITY,2025-07-01,,,,3
itarema-ce,ITAREMA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,3
itatira-ce,ITATIRA/CE,5g,ativacao,AGILITY,2025-07-01,,,,66
itatuba-pb,ITATUBA/PB,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,1
itau-rn,ITAU/RN,5g,ativacao,AGILITY,2025-07-01,,,,37
itau-rn,ITAU/RN,5g,ativacao,LOJA,2025-07-01,,,,2
jacarau-pb,JACARAU/PB,5g,ativacao,PAP,2025-07-01,,,,2
jaguaretama-ce,JAGUARETAMA/CE,5g,ativacao,LOJA,2025-07-01,,,,40
jaguaretama-ce,JAGUARETAMA/CE,5g,ativacao,PAP,2025-07-01,,,,28
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,4
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,LOJA,2025-07-01,,,,4
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,SEM NICHO,2025-07-01,,,,6
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,15
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,LOJA,2025-07-01,,,,125
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,PAP,2025-07-01,,,,115
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,6
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,AGILITY,2025-07-01,,,,199
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,PAP,2025-07-01,,,,1
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,5g,ativacao,AGILITY,2025-07-01,,,,4
jardim-ce,JARDIM/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,6
jati-ce,JATI/CE,5g,ativacao,LOJA,2025-07-01,,,,2
jati-ce,JATI/CE,5g,ativacao,PAP,2025-07-01,,,,31
jatoba-pe,JATOBA/PE,5g,ativacao,PAP,2025-07-01,,,,45
jeremoabo-ba,JEREMOABO/BA,5g,ativacao,PAP,2025-07-01,,,,205
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,5g,ativacao,AGILITY,2025-07-01,,,,121
joao-camara-rn,JOAO CAMARA/RN,5g,ativacao,INDICA BRISA,2025-07-01,,,,10
joao-camara-rn,JOAO CAMARA/RN,5g,ativacao,PAP,2025-07-01,,,,62
joao-camara-rn,JOAO CAMARA/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,25
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,B2B,2025-07-01,,,,11
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,INDICA BRISA,2025-07-01,,,,385
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,LOJA,2025-07-01,,,,139
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,NGC,2025-07-01,,,,221
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,PAP,2025-07-01,,,,533
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,SEM NICHO,2025-07-01,,,,45
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,13
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,VAREJO REDES,2025-07-01,,,,39
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,36
jose-da-penha-rn,JOSE DA PENHA/RN,5g,ativacao,PAP,2025-07-01,,,,1
jose-de-freitas-pi,JOSE DE FREITAS/PI,5g,ativacao,PAP,2025-07-01,,,,1
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,AGENTE PARCEIROS,2025-07-01,,,,832
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,AGILITY - AGENTE,2025-07-01,,,,65
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,121
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,LOJA,2025-07-01,,,,379
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,PAP,2025-07-01,,,,516
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,94
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,170
jucas-ce,JUCAS/CE,5g,ativacao,LOJA,2025-07-01,,,,4
jucas-ce,JUCAS/CE,5g,ativacao,PAP,2025-07-01,,,,29
jucurutu-rn,JUCURUTU/RN,5g,ativacao,AGILITY,2025-07-01,,,,81
lagoa-do-itaenga-pe,LAGOA DO ITAENGA/PE,5g,ativacao,LOJA,2025-07-01,,,,1
lagoa-seca-pb,LAGOA SECA/PB,5g,ativacao,LOJA,2025-07-01,,,,1
lajes-rn,LAJES/RN,5g,ativacao,PAP,2025-07-01,,,,60
lajes-rn,LAJES/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,1
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,4
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,LOJA,2025-07-01,,,,54
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,PAP,2025-07-01,,,,45
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,LOJA,2025-07-01,,,,132
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,PAP,2025-07-01,,,,151
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,2
logradouro-pb,LOGRADOURO/PB,5g,ativacao,PAP,2025-07-01,,,,1
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,INDICA BRISA,2025-07-01,,,,4
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,PAP,2025-07-01,,,,50
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,VAREJO REDES,2025-07-01,,,,9
macaiba-rn,MACAIBA/RN,5g,ativacao,LOJA,2025-07-01,,,,101
macaiba-rn,MACAIBA/RN,5g,ativacao,PAP,2025-07-01,,,,47
macaiba-rn,MACAIBA/RN,5g,ativacao,SEM NICHO,2025-07-01,,,,1
macaiba-rn,MACAIBA/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,7
macau-rn,MACAU/RN,5g,ativacao,PAP,2025-07-01,,,,49
macau-rn,MACAU/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,26
madalena-ce,MADALENA/CE,5g,ativacao,AGILITY,2025-07-01,,,,39
madalena-ce,MADALENA/CE,5g,ativacao,PAP,2025-07-01,,,,2
major-sales-rn,MAJOR SALES/RN,5g,ativacao,LOJA,2025-07-01,,,,24
major-sales-rn,MAJOR SALES/RN,5g,ativacao,PAP,2025-07-01,,,,2
malta-pb,MALTA/PB,5g,ativacao,PAP,2025-07-01,,,,19
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,LOJA,2025-07-01,,,,2
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,PAP,2025-07-01,,,,127
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,SEM NICHO,2025-07-01,,,,22
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,7
maracanau-ce,MARACANAU/CE,5g,ativacao,AGILITY,2025-07-01,,,,3
maracanau-ce,MARACANAU/CE,5g,ativacao,B2B,2025-07-01,,,,13
maracanau-ce,MARACANAU/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,156
maracanau-ce,MARACANAU/CE,5g,ativacao,LOJA,2025-07-01,,,,262
maracanau-ce,MARACANAU/CE,5g,ativacao,NGC,2025-07-01,,,,7
maracanau-ce,MARACANAU/CE,5g,ativacao,PAP,2025-07-01,,,,285
maracanau-ce,MARACANAU/CE,5g,ativacao,SEM NICHO,2025-07-01,,,,88
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,74
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,381
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,24
maranguape-ce,MARANGUAPE/CE,5g,ativacao,B2B,2025-07-01,,,,2
maranguape-ce,MARANGUAPE/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,55
maranguape-ce,MARANGUAPE/CE,5g,ativacao,LOJA,2025-07-01,,,,115
maranguape-ce,MARANGUAPE/CE,5g,ativacao,PAP,2025-07-01,,,,150
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,29
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,69
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,AGILITY,2025-07-01,,,,36
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,LOJA,2025-07-01,,,,1
marco-ce,MARCO/CE,5g,ativacao,LOJA,2025-07-01,,,,4
marco-ce,MARCO/CE,5g,ativacao,PAP,2025-07-01,,,,87
mari-pb,MARI/PB,5g,ativacao,PAP,2025-07-01,,,,73
mari-pb,MARI/PB,5g,ativacao,SEM NICHO,2025-07-01,,,,22
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,LOJA,2025-07-01,,,,5
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,PAP,2025-07-01,,,,47
martinopole-ce,MARTINOPOLE/CE,5g,ativacao,AGILITY,2025-07-01,,,,13
massape-ce,MASSAPE/CE,5g,ativacao,LOJA,2025-07-01,,,,3
massape-ce,MASSAPE/CE,5g,ativacao,PAP,2025-07-01,,,,79
massape-ce,MASSAPE/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,21
massaranduba-pb,MASSARANDUBA/PB,5g,ativacao,PAP,2025-07-01,,,,1
mauriti-ce,MAURITI/CE,5g,ativacao,PAP,2025-07-01,,,,51
mauriti-ce,MAURITI/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,6
mauriti-ce,MAURITI/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,7
meruoca-ce,MERUOCA/CE,5g,ativacao,PAP,2025-07-01,,,,2
messias-targino-rn,MESSIAS TARGINO/RN,5g,ativacao,AGILITY,2025-07-01,,,,21
milagres-ce,MILAGRES/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,8
milagres-ce,MILAGRES/CE,5g,ativacao,LOJA,2025-07-01,,,,45
milagres-ce,MILAGRES/CE,5g,ativacao,PAP,2025-07-01,,,,13
milagres-ce,MILAGRES/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,9
milagres-ce,MILAGRES/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,8
milha-ce,MILHA/CE,5g,ativacao,AGILITY,2025-07-01,,,,21
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,AGENTE PARCEIROS,2025-07-01,,,,11
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,LOJA,2025-07-01,,,,76
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,PAP,2025-07-01,,,,39
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,3
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,2
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,5
mombaca-ce,MOMBACA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,6
mombaca-ce,MOMBACA/CE,5g,ativacao,LOJA,2025-07-01,,,,38
mombaca-ce,MOMBACA/CE,5g,ativacao,PAP,2025-07-01,,,,39
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,17
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,LOJA,2025-07-01,,,,80
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,PAP,2025-07-01,,,,58
moreno-pe,MORENO/PE,5g,ativacao,PAP,2025-07-01,,,,161
morrinhos-ce,MORRINHOS/CE,5g,ativacao,AGILITY,2025-07-01,,,,50
morrinhos-ce,MORRINHOS/CE,5g,ativacao,LOJA,2025-07-01,,,,1
mossoro-rn,MOSSORO/RN,5g,ativacao,AGILITY,2025-07-01,,,,2
mossoro-rn,MOSSORO/RN,5g,ativacao,INDICA BRISA,2025-07-01,,,,253
mossoro-rn,MOSSORO/RN,5g,ativacao,LOJA,2025-07-01,,,,178
mossoro-rn,MOSSORO/RN,5g,ativacao,PAP,2025-07-01,,,,334
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,116
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,135
mucambo-ce,MUCAMBO/CE,5g,ativacao,PAP,2025-07-01,,,,13
mucambo-ce,MUCAMBO/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,1
mulungu-ce,MULUNGU/CE,5g,ativacao,AGILITY,2025-07-01,,,,55
mulungu-ce,MULUNGU/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,1
natal-rn,NATAL/RN,5g,ativacao,AGILITY,2025-07-01,,,,1
natal-rn,NATAL/RN,5g,ativacao,B2B,2025-07-01,,,,57
natal-rn,NATAL/RN,5g,ativacao,INDICA BRISA,2025-07-01,,,,1126
natal-rn,NATAL/RN,5g,ativacao,LOJA,2025-07-01,,,,461
natal-rn,NATAL/RN,5g,ativacao,NGC,2025-07-01,,,,93
natal-rn,NATAL/RN,5g,ativacao,PAP,2025-07-01,,,,832
natal-rn,NATAL/RN,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,187
natal-rn,NATAL/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,483
natal-rn,NATAL/RN,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,211
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,LOJA,2025-07-01,,,,20
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,SEM NICHO,2025-07-01,,,,7
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,25
nova-cruz-rn,NOVA CRUZ/RN,5g,ativacao,INDICA BRISA,2025-07-01,,,,2
nova-cruz-rn,NOVA CRUZ/RN,5g,ativacao,PAP,2025-07-01,,,,70
nova-cruz-rn,NOVA CRUZ/RN,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,2
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,AGENTE PARCEIROS,2025-07-01,,,,34
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,AGILITY - AGENTE,2025-07-01,,,,84
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,LOJA,2025-07-01,,,,5
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,PAP,2025-07-01,,,,130
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,7
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,AGENTE PARCEIROS,2025-07-01,,,,3
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,LOJA,2025-07-01,,,,3
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,PAP,2025-07-01,,,,60
ocara-ce,OCARA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,2
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,INDICA BRISA,2025-07-01,,,,2
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,LOJA,2025-07-01,,,,25
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,PAP,2025-07-01,,,,140
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,5g,ativacao,AGILITY,2025-07-01,,,,31
oros-ce,OROS/CE,5g,ativacao,LOJA,2025-07-01,,,,32
oros-ce,OROS/CE,5g,ativacao,PAP,2025-07-01,,,,27
ouricuri-pe,OURICURI/PE,5g,ativacao,INDICA BRISA,2025-07-01,,,,6
ouricuri-pe,OURICURI/PE,5g,ativacao,LOJA,2025-07-01,,,,13
ouricuri-pe,OURICURI/PE,5g,ativacao,PAP,2025-07-01,,,,28
pacajus-ce,PACAJUS/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,11
pacajus-ce,PACAJUS/CE,5g,ativacao,LOJA,2025-07-01,,,,62
pacajus-ce,PACAJUS/CE,5g,ativacao,PAP,2025-07-01,,,,139
pacajus-ce,PACAJUS/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,1
pacajus-ce,PACAJUS/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,12
pacatuba-ce,PACATUBA/CE,5g,ativacao,B2B,2025-07-01,,,,9
pacatuba-ce,PACATUBA/CE,5g,ativacao,LOJA,2025-07-01,,,,55
pacatuba-ce,PACATUBA/CE,5g,ativacao,NGC,2025-07-01,,,,1
pacatuba-ce,PACATUBA/CE,5g,ativacao,PAP,2025-07-01,,,,21
pacatuba-ce,PACATUBA/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,12
pacatuba-ce,PACATUBA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,49
pacatuba-ce,PACATUBA/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,7
pacoti-ce,PACOTI/CE,5g,ativacao,AGILITY,2025-07-01,,,,13
paracuru-ce,PARACURU/CE,5g,ativacao,PAP,2025-07-01,,,,106
paracuru-ce,PARACURU/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,14
paraipaba-ce,PARAIPABA/CE,5g,ativacao,B2B,2025-07-01,,,,1
paraipaba-ce,PARAIPABA/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,9
paraipaba-ce,PARAIPABA/CE,5g,ativacao,LOJA,2025-07-01,,,,91
paraipaba-ce,PARAIPABA/CE,5g,ativacao,PAP,2025-07-01,,,,202
paraipaba-ce,PARAIPABA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,8
paraipaba-ce,PARAIPABA/CE,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,2
parambu-ce,PARAMBU/CE,5g,ativacao,PAP,2025-07-01,,,,1
parazinho-rn,PARAZINHO/RN,5g,ativacao,LOJA,2025-07-01,,,,1
parnaiba-pi,PARNAIBA/PI,5g,ativacao,INDICA BRISA,2025-07-01,,,,9
parnaiba-pi,PARNAIBA/PI,5g,ativacao,LOJA,2025-07-01,,,,23
parnaiba-pi,PARNAIBA/PI,5g,ativacao,PAP,2025-07-01,,,,380
parnaiba-pi,PARNAIBA/PI,5g,ativacao,SEM NICHO,2025-07-01,,,,23
parnaiba-pi,PARNAIBA/PI,5g,ativacao,VAREJO REDES,2025-07-01,,,,17
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,INDICA BRISA,2025-07-01,,,,135
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,LOJA,2025-07-01,,,,238
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,NGC,2025-07-01,,,,36
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,PAP,2025-07-01,,,,130
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,23
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,19
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,VAREJO VOLANTE,2025-07-01,,,,11
patos-pb,PATOS/PB,5g,ativacao,LOJA,2025-07-01,,,,125
patos-pb,PATOS/PB,5g,ativacao,PAP,2025-07-01,,,,57
patos-pb,PATOS/PB,5g,ativacao,VAREJO REDES,2025-07-01,,,,20
patu-rn,PATU/RN,5g,ativacao,PAP,2025-07-01,,,,29
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,INDICA BRISA,2025-07-01,,,,80
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,LOJA,2025-07-01,,,,94
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,PAP,2025-07-01,,,,161
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,SEM NICHO,2025-07-01,,,,21
paulista-pb,PAULISTA/PB,5g,ativacao,PAP,2025-07-01,,,,17
paulista-pe,PAULISTA/PE,5g,ativacao,PAP,2025-07-01,,,,1
paulo-afonso-ba,PAULO AFONSO/BA,5g,ativacao,LOJA,2025-07-01,,,,19
paulo-afonso-ba,PAULO AFONSO/BA,5g,ativacao,PAP,2025-07-01,,,,104
paulo-afonso-ba,PAULO AFONSO/BA,5g,ativacao,SEM NICHO,2025-07-01,,,,23
pedra-branca-ce,PEDRA BRANCA/CE,5g,ativacao,LOJA,2025-07-01,,,,110
pedra-branca-ce,PEDRA BRANCA/CE,5g,ativacao,PAP,2025-07-01,,,,43
pedra-branca-ce,PEDRA BRANCA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,27
pedras-de-fogo-pb,PEDRAS DE FOGO/PB,5g,ativacao,LOJA,2025-07-01,,,,1
penaforte-ce,PENAFORTE/CE,5g,ativacao,PAP,2025-07-01,,,,52
pendencias-rn,PENDENCIAS/RN,5g,ativacao,PAP,2025-07-01,,,,26
pendencias-rn,PENDENCIAS/RN,5g,ativacao,VAREJO REDES,2025-07-01,,,,15
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,AGILITY,2025-07-01,,,,285
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,INDICA BRISA,2025-07-01,,,,3
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,PAP,2025-07-01,,,,6
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,18
pereiro-ce,PEREIRO/CE,5g,ativacao,LOJA,2025-07-01,,,,80
pereiro-ce,PEREIRO/CE,5g,ativacao,PAP,2025-07-01,,,,18
pereiro-ce,PEREIRO/CE,5g,ativacao,SEM NICHO,2025-07-01,,,,10
pesqueira-pe,PESQUEIRA/PE,5g,ativacao,LOJA,2025-07-01,,,,45
pesqueira-pe,PESQUEIRA/PE,5g,ativacao,PAP,2025-07-01,,,,24
picos-pi,PICOS/PI,5g,ativacao,PAP,2025-07-01,,,,1
piloes-rn,PILOES/RN,5g,ativacao,AGILITY,2025-07-01,,,,11
piloes-rn,PILOES/RN,5g,ativacao,PAP,2025-07-01,,,,2
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,AGILITY,2025-07-01,,,,119
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,PAP,2025-07-01,,,,3
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,VAREJO QUIOSQUE,2025-07-01,,,,2
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,VAREJO REDES,2025-07-01,,,,28
pio-ix-pi,PIO IX/PI,5g,ativacao,PAP,2025-07-01,,,,69
piquet-carneiro-ce,PIQUET CARNEIRO/CE,5g,ativacao,AGILITY,2025-07-01,,,,11
piquet-carneiro-ce,PIQUET CARNEIRO/CE,5g,ativacao,LOJA,2025-07-01,,,,4
